x,y,clase
9.29580846,23.69938574,0
12.83113937,13.06713831,0
10.66762192,24.49537195,0
9.12321134,21.72054252,0
10.13880858,26.73495973,0
11.16183516,20.87060912,0
10.05700713,23.35302763,0
11.01323187,21.72980987,0
12.37393066,14.72868737,0
13.28112767,14.87777891,0
11.50900225,23.93116596,0
10.9492304,15.65343053,0
10.21815956,23.69028961,0
12.18856476,22.76214673,0
8.39940909,25.75655987,0
11.11899731,26.51962659,0
11.57655632,17.95034989,0
10.39805287,13.9508121,0
10.82632483,21.71838458,0
9.43329031,13.85161571,0
9.43543303,16.80033467,0
11.94522287,18.9421739,0
10.99613502,27.26565376,0
10.09706141,23.61434334,0
10.48318722,21.14479861,0
10.04849785,25.66264204,0
12.04380881,19.65469747,0
13.06271633,14.46593931,0
11.38045663,17.11158783,0
9.47869509,24.99287405,0
11.49469094,21.53427431,0
10.78697201,26.24072139,0
10.96159599,11.86425029,0
10.80672157,11.21835633,0
10.32619897,24.76002943,0
10.63814751,25.16779023,0
11.23973357,13.38985083,0
10.47726244,25.57688808,0
12.47749812,22.63669603,0
9.24174047,12.28614887,0
9.97184388,23.91877686,0
12.82342821,12.75704207,0
10.07153233,16.15917275,0
11.61220682,21.72141399,0
10.76972086,15.30266404,0
10.81667098,13.66275368,0
11.53589808,20.24968643,0
10.78655453,19.82939271,0
10.89967162,16.33306968,0
8.97826044,26.09776585,0
11.82195081,22.08779727,0
10.17639275,19.28704917,0
11.40416431,17.25434459,0
9.80830534,16.47716953,0
11.24249944,14.88301687,0
9.9441519,18.90682427,0
11.02315595,20.25002107,0
10.63357083,20.5488592,0
9.97144511,24.54398666,0
10.81651181,16.72904764,0
11.16236736,17.84005707,0
10.54902072,12.93890852,0
9.49315857,20.32508017,0
13.08411973,21.66340163,0
9.77898307,20.23757045,0
11.65090938,27.23517213,0
10.88270182,13.18968882,0
10.60949858,22.77542284,0
11.8094269,21.34361316,0
9.8322776,16.65173046,0
11.33114959,12.52442914,0
11.15473601,17.16619778,0
11.7118889,25.82251046,0
11.07012092,12.44664031,0
11.39675793,16.37177915,0
10.56301974,24.87680692,0
11.51182205,21.00639061,0
11.93301828,16.18816198,0
10.34122033,18.28508778,0
11.88919324,18.35899691,0
12.65504437,26.96284471,0
10.15019928,15.878991,0
9.76175967,12.59857204,0
11.33657417,24.43350044,0
9.82459875,18.77921261,0
8.5444783,24.6745531,0
10.98154881,21.51478562,0
10.84776077,22.56376618,0
10.15213244,21.02946482,0
11.5219484,19.62011699,0
11.04208133,22.85395826,0
12.32218878,21.50599905,0
11.36984453,24.11200349,0
11.3100107,19.20847964,0
11.12288796,19.31134942,0
12.99528054,17.81589516,0
10.18873447,11.30254191,0
10.80242504,12.6695795,0
11.09189517,13.59587157,0
10.49437033,17.56886177,0
10.00434138,20.62112795,0
10.93249928,17.05382978,0
11.69220858,22.68562546,0
11.2368842,20.48935931,0
11.19883386,24.94842705,0
10.65848664,16.66848486,0
11.56349343,14.47261524,0
11.05779487,13.07908117,0
10.28535128,24.40876803,0
11.75258049,17.94227214,0
10.87841811,25.85303775,0
12.36492433,12.15462914,0
11.20910573,24.02726623,0
9.92589296,15.4861305,0
11.12817201,22.85526413,0
9.38295457,15.97380194,0
10.52193808,23.54024083,0
11.25711787,26.51863789,0
9.76948344,16.46718953,0
9.36756408,23.02723134,0
10.71275657,26.59748242,0
10.4828982,18.56311761,0
11.87964556,14.99011221,0
11.78268634,22.75602856,0
9.25678601,26.26659327,0
10.11880517,19.19351842,0
11.97541586,12.15349264,0
10.71876407,21.42509587,0
11.13775762,21.87201992,0
11.81466506,10.44394199,0
11.29281164,22.46781715,0
10.23635529,19.95908584,0
9.58828739,23.25925959,0
10.82633272,17.65529418,0
10.01940606,22.91578186,0
10.68318486,13.66273436,0
11.11916665,20.50246366,0
11.56482259,21.90173882,0
9.59545669,19.82769561,0
11.30763326,26.07138653,0
10.42782892,29.43729693,0
11.25718545,13.56373957,0
12.54397693,13.79365574,0
11.48311406,15.2337292,0
11.9592221,18.66205028,0
10.35758924,25.19992218,0
9.82073298,20.96271978,0
10.7294041,16.55008135,0
11.94521482,16.23903489,0
10.93167015,24.15638194,0
10.76776755,19.05282227,0
10.46272315,16.08445265,0
11.71928604,25.95403577,0
11.25049109,15.60182563,0
11.11077195,21.21973862,0
10.22222347,25.14108489,0
11.28147149,10.64388517,0
10.21087123,18.6164922,0
11.70811106,18.59261341,0
9.73149611,24.54811178,0
11.10762924,15.95513956,0
9.14558497,24.49350496,0
11.75119029,17.28286768,0
11.09306183,22.40636794,0
9.23523025,24.91155968,0
10.44544658,22.09316647,0
11.0672862,26.75267816,0
9.42166253,26.70506286,0
9.36564422,20.54758286,0
10.77580582,20.93743929,0
10.655396,28.00934139,0
11.46590075,25.56836503,0
10.07351526,20.70571034,0
10.38732176,13.56367078,0
10.27865789,19.60071283,0
11.36337493,13.33123881,0
12.39095409,17.56174475,0
11.25380316,21.28779609,0
9.92097975,28.44773014,0
10.16636673,22.63879355,0
9.47205886,16.17565044,0
10.15659977,18.52352322,0
9.73705482,25.81186277,0
9.27817183,27.37369142,0
11.76844047,22.11332614,0
10.84983588,14.45998553,0
13.58145752,24.04013069,0
10.40302963,12.66773855,0
10.62293283,15.1601958,0
12.31665566,19.0031296,0
10.64030396,18.71463406,0
10.29275364,27.64702375,0
9.97145667,20.96162392,0
12.39412794,22.74320609,0
9.67804078,13.63225096,0
10.96359744,21.03259315,0
12.36565555,16.9216244,0
10.42295738,12.38217598,0
10.44856302,25.23684806,0
10.4784001,19.31799446,0
11.91807136,-6.24894017,1
17.96923786,0.68174577,1
9.59608289,-9.02304285,1
11.75022768,-8.13248519,1
10.37704828,-10.19811499,1
11.53896746,-6.15546141,1
12.81413722,-6.61496493,1
11.07781668,-7.14138182,1
17.27356723,0.55133362,1
14.49735154,-1.79605445,1
10.75936651,-5.79126632,1
16.88302267,-1.43726939,1
11.520845,-8.62166115,1
13.27819295,-5.07395256,1
8.83740207,-12.19251272,1
9.50944826,-8.08624501,1
14.7952252,-1.25363499,1
19.02871134,0.23461521,1
13.57114425,-5.71277281,1
15.82838191,0.28520507,1
16.25302249,-1.727094,1
13.58968632,-4.28129009,1
10.76730237,-8.67382872,1
12.10064476,-9.61723818,1
16.33823754,-5.11821232,1
11.81962695,-8.78835776,1
14.29023327,-5.44850607,1
17.20948608,0.62492992,1
16.13521547,-2.11826241,1
9.79166602,-11.58993563,1
12.28089042,-6.67202793,1
12.31652374,-6.77682844,1
16.50724836,1.2145355,1
19.26343297,1.78720815,1
9.60747446,-8.79892932,1
10.19024575,-8.07225243,1
15.48624701,-1.9028033,1
10.77370341,-8.08791611,1
12.2313566,-6.95632897,1
16.49274195,-0.11479599,1
9.80549674,-8.13591338,1
18.03520451,1.80728465,1
15.62918697,0.1049943,1
14.28878751,-6.87087903,1
16.89885315,0.1663147,1
18.82536307,0.39728238,1
11.66656468,-4.49370205,1
12.46033833,-4.91917278,1
17.07339591,-0.38350392,1
9.47980868,-10.25034816,1
14.33127602,-4.9899172,1
14.10033124,-5.08581612,1
13.76734236,-1.56409609,1
16.0121013,0.44459128,1
17.57179525,1.29826183,1
15.35114445,-1.68827205,1
16.57210416,-1.59529735,1
13.81944531,-4.77911439,1
12.27251971,-8.87411458,1
16.4574718,-1.18062158,1
15.03117324,-3.67771344,1
17.62449083,0.81505462,1
15.73494528,-3.47841296,1
14.87284226,-4.65013877,1
15.1851257,-5.31378923,1
9.83498658,-10.83639726,1
18.38329684,0.35746957,1
12.96613735,-5.76288833,1
14.35857893,-2.48435534,1
17.63651163,-1.12669702,1
17.17729306,0.63547562,1
14.65290579,-2.63571936,1
10.70180216,-10.15506659,1
16.15548752,3.96854376,1
15.9570226,-0.48341622,1
11.48894989,-7.21416982,1
15.39082852,-4.30165865,1
16.16230224,1.29289607,1
14.51840529,-3.00768918,1
15.48593711,-3.38017947,1
11.08380905,-7.54851652,1
16.64945167,-0.70880039,1
15.87462006,0.86308228,1
9.98882794,-11.2696362,1
13.66375858,-4.73956532,1
11.78900592,-9.53441786,1
10.18637466,-8.23670984,1
13.79872377,-6.15635144,1
14.06348223,-5.16822958,1
12.51514364,-5.35780995,1
13.79143557,-7.0719682,1
13.25892089,-4.53545218,1
9.84369779,-9.06025701,1
12.29630725,-4.00121049,1
14.19242238,-3.10028894,1
15.12718401,-2.66492195,1
19.03864179,1.56459644,1
18.71675503,0.03956008,1
19.0038328,2.04049708,1
13.68341277,-1.75294006,1
13.16587313,-5.03924603,1
14.60049951,-2.13443481,1
12.10033191,-9.52659012,1
13.93370781,-6.8781405,1
13.1584888,-6.41476677,1
16.93369104,-0.12783009,1
17.02186102,-0.56932897,1
16.24805515,0.97197547,1
10.55017585,-8.88504405,1
15.25369112,-1.7333735,1
13.26384106,-8.86472777,1
17.55424863,1.10665654,1
11.90460113,-7.61990054,1
16.82195118,-1.00827302,1
9.66331008,-8.69016648,1
17.09698978,-0.18089307,1
10.6077932,-7.45781645,1
10.93535687,-9.36276359,1
14.36314531,-2.23254531,1
14.01434186,-5.71245739,1
11.71158005,-9.44716307,1
13.22484342,-3.51600631,1
17.64623834,2.53759634,1
13.35701366,-5.19018634,1
11.63023143,-11.5787017,1
14.10518657,-6.22817862,1
17.87885174,1.00940869,1
12.12800073,-5.75770805,1
12.30994172,-8.02541126,1
17.74356804,1.85338697,1
12.698695,-7.08357304,1
14.31689633,-5.47154236,1
11.72530624,-7.91176447,1
15.64742179,-1.10063213,1
13.58637287,-4.96392409,1
17.0388369,-0.0373289,1
13.27982653,-7.69744986,1
12.74004737,-8.6180521,1
12.44804179,-5.64994768,1
10.40845939,-9.46926372,1
9.66647402,-9.13727613,1
15.60991955,-0.51605988,1
16.44643442,0.10848587,1
16.70753506,-0.93263133,1
15.6061534,-2.56134782,1
11.73744377,-5.64262164,1
11.65007496,-6.51812677,1
16.30911709,-1.69860147,1
15.21582926,-1.26578858,1
11.22020556,-8.53646674,1
15.86814337,-4.68105546,1
16.13001942,-0.68748041,1
10.30039124,-11.49608414,1
16.05743748,-0.33284146,1
14.24889108,-3.07384403,1
11.5430308,-7.44245294,1
16.18803434,0.77272458,1
14.85942573,-3.36518431,1
14.02173011,-3.08634563,1
11.28475394,-8.2111309,1
16.38103446,-1.22034139,1
8.34389163,-11.55232984,1
15.73277394,-2.27521979,1
11.04801888,-6.86646542,1
9.98960686,-9.6258758,1
14.53624304,-8.74564914,1
10.77275911,-11.51675516,1
11.92082676,-9.16756127,1
14.20966171,-5.09637988,1
14.77169423,-5.78987747,1
10.93022752,-10.71833148,1
11.51615671,-8.76900323,1
10.73480926,-4.48359081,1
14.79431826,-1.19735908,1
15.56630737,-6.71711397,1
16.65486496,-0.22459194,1
14.10552739,-3.0552687,1
13.21514252,-5.42058252,1
11.03551413,-9.99541717,1
12.11723454,-9.62552468,1
14.42357333,-3.07017985,1
15.93680686,-3.31287681,1
8.61319085,-10.44888201,1
10.37465742,-7.83058048,1
13.85665977,-5.88868473,1
16.26823386,-1.29440967,1
12.85750881,-8.90519801,1
18.40144893,0.11180436,1
16.15825281,1.92626102,1
14.58646729,-3.42423068,1
13.85387564,-6.25319519,1
9.05002351,-10.84488212,1
12.49355227,-5.55476718,1
13.68494272,-6.5258232,1
18.92533961,0.08951201,1
11.4486509,-7.44349734,1
13.07696077,-2.96750783,1
17.26200991,1.17701653,1
10.55374179,-9.35406178,1
14.98231064,-3.87992857,1
10.45481628,10.92212236,2
16.5017552,4.38931407,2
11.13122666,13.99331688,2
11.44381613,13.88546796,2
9.51971485,12.215414,2
13.7028026,9.57140058,2
12.25187748,11.66176021,2
11.6723458,9.16526784,2
18.65959401,3.60774204,2
17.05616738,4.54844841,2
10.85678694,13.62845531,2
15.69498824,5.37498124,2
10.55871757,12.87238273,2
12.62902892,8.99629837,2
10.79561637,13.5762905,2
10.83927615,11.51548931,2
15.95359422,7.15156755,2
16.24016096,3.66544216,2
13.21208494,10.85227025,2
18.53360343,4.44861373,2
16.09415652,8.99181129,2
14.8427778,8.03117811,2
10.2250479,14.13364535,2
8.73809896,10.05049363,2
13.28284205,8.57631367,2
10.87323751,12.926037,2
13.12358547,9.44754436,2
17.25792562,3.74313589,2
15.75122762,5.78430389,2
10.463806,12.47365172,2
14.84741199,9.03547153,2
10.97707639,14.29390737,2
15.98386596,4.28080834,2
17.80985885,1.94922935,2
12.4418686,13.89756611,2
10.79176026,12.95456898,2
14.38550913,5.25643846,2
11.63256894,13.02589238,2
11.37514222,11.46242589,2
17.27244816,3.59542294,2
11.53501293,14.96450807,2
19.53149223,2.01651559,2
16.46948021,5.09511718,2
14.53654837,10.72139734,2
16.92485712,6.15645072,2
17.19303545,4.78888614,2
13.61624034,9.20378379,2
13.60301861,8.13915576,2
16.02352144,4.58169495,2
9.87395962,13.81454612,2
15.35308092,8.68645986,2
11.46986445,10.69936309,2
12.86554087,6.95646686,2
17.40194228,3.02843343,2
16.29201495,2.68245711,2
16.525351,8.32064356,2
15.04041312,7.71590473,2
13.10158741,10.15990605,2
13.59349101,14.25341213,2
14.54824455,6.33785763,2
15.76153924,5.93419448,2
17.70388737,3.56474316,2
15.30306703,7.74428715,2
13.86355157,10.5048515,2
12.5151795,7.74098865,2
11.32530529,15.63639714,2
16.12250888,3.33477032,2
12.1046049,9.74908114,2
14.90525463,7.4674729,2
16.72003062,5.37157977,2
16.79095428,2.61942036,2
16.0151113,7.57423544,2
10.59224225,12.79060233,2
18.90771743,3.3514335,2
16.63067307,3.71484042,2
10.80080584,12.94528121,2
12.26467984,11.32622981,2
16.43040114,4.91103044,2
13.48905539,7.96733861,2
15.22670246,8.70763191,2
11.48077861,12.70692628,2
16.58237651,3.32036853,2
17.70861285,1.44301906,2
9.20500794,15.30081965,2
13.1821282,7.67612756,2
8.98881524,11.75202014,2
10.99217811,13.21280589,2
14.19887018,9.13223258,2
13.58214062,10.37550438,2
13.37481534,9.25306407,2
12.66105355,11.11334936,2
13.74587456,10.20084786,2
9.35549384,12.57318113,2
13.07586808,8.96159939,2
15.5113992,5.27505328,2
16.22484331,4.1152526,2
17.29537063,2.1208152,2
17.62418159,2.10923904,2
16.94510913,5.72834908,2
14.17699561,8.32657596,2
13.88136957,10.26172221,2
13.91547637,6.12940318,2
10.56602056,13.26869076,2
11.76487783,7.70513396,2
10.62334736,12.74646048,2
14.59091387,6.49930982,2
17.70256534,4.76867512,2
17.80159243,4.51543123,2
10.60752573,12.83013998,2
15.31066974,7.31964059,2
11.25994119,12.48855396,2
19.19262249,3.46040728,2
11.26617092,11.25291517,2
17.71772863,4.9555414,2
11.71979724,13.39871451,2
16.65590959,4.75069084,2
9.49897393,12.60177683,2
8.4473002,13.96289139,2
14.40942075,6.42143242,2
12.0837235,11.42972432,2
10.15699641,13.14328534,2
15.64446123,8.2581125,2
17.17470848,3.49789386,2
11.36961164,12.89428245,2
9.77211357,13.49875715,2
12.33542439,9.14267272,2
18.20198186,1.87989981,2
12.84367878,10.81995465,2
14.05937409,12.63495498,2
17.24575734,1.24910919,2
11.69650506,9.39315336,2
12.51079951,10.17235177,2
12.45215924,13.40516715,2
15.59039094,3.51515686,2
13.42233982,11.17006128,2
18.00992049,4.84557875,2
14.21867556,10.32927959,2
12.41002277,9.97754082,2
12.97773452,9.97000048,2
9.48839878,15.19317789,2
9.06664666,13.96534958,2
17.73383635,0.16344454,2
18.96702224,5.29246147,2
15.16767704,5.08688704,2
15.54778048,8.02846132,2
12.78466924,11.87370399,2
13.30474485,10.61271043,2
13.97154128,6.45879293,2
15.75965398,6.64533889,2
10.47981771,13.83670248,2
13.86770088,8.88749718,2
16.99682946,4.55459581,2
11.35858912,12.64427065,2
15.13284795,4.25375054,2
13.85949483,7.43162482,2
13.34937877,12.01249305,2
16.4584342,1.88418186,2
14.14284819,7.59473641,2
14.7209346,8.66522921,2
10.28798268,12.95212733,2
17.3018851,6.13068532,2
12.11377763,14.89955478,2
15.05959036,4.26825827,2
12.87807438,10.47507194,2
12.0902884,13.19782232,2
12.39928558,10.99441856,2
10.64975843,14.29965312,2
9.21917466,13.82434484,2
13.08070648,11.4758099,2
10.57114736,8.16184968,2
9.55284491,12.31214034,2
11.76355969,12.46448611,2
13.65015822,11.97429256,2
17.60843643,4.31042698,2
14.02686397,9.10269491,2
16.19145522,3.87197727,2
15.19378576,6.53999349,2
12.5082087,9.53937749,2
9.93648524,14.23822163,2
10.26030778,11.96217788,2
16.52751736,6.5836891,2
15.81646064,7.52433911,2
9.70141766,13.5175621,2
11.34251893,12.73299065,2
12.38512079,9.55797882,2
16.0105854,5.67933494,2
12.74741365,11.38634079,2
18.41294203,3.38684671,2
18.25280959,3.78570324,2
16.65433893,7.9182658,2
12.82136232,9.82033968,2
11.3881363,14.75770508,2
14.53856875,8.87116646,2
13.91881744,10.33689058,2
18.57822815,4.23027928,2
12.8304833,9.66118712,2
16.16306183,5.59762649,2
17.9686098,3.01447556,2
10.68289639,13.52602462,2
14.84795667,7.49667068,2
